time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.805745,-0.0232,0.0024,0.0807,0.084
2.807395,0.0078,-0.0116,0.0664,0.068
2.813408,0.0046,0.0249,0.1071,0.11
2.826722,0.0201,0.001,0.0904,0.093
2.834812,0.0153,0.0275,0.0425,0.053
2.84668,0.0321,0.0036,0.0425,0.053
2.855035,0.044,0.006,0.0425,0.061
2.868389,0.0215,-0.0087,0.0976,0.1
2.879516,0.0204,0.0271,0.0856,0.092
2.886133,-0.0071,0.005,0.0807,0.081
2.893275,0.0113,0.0095,0.0616,0.063
2.908232,-0.0207,-0.0077,0.0496,0.054
2.913839,-0.0231,-0.0004,0.0472,0.053
2.92702,-0.0278,0.002,0.0903,0.094
2.933959,-0.0346,-0.0125,0.0807,0.089
2.946573,-0.0389,0.0138,0.052,0.066
2.953617,-0.0282,-0.0031,0.0544,0.061
2.96631,-0.0029,0.0136,0.0473,0.049
2.97348,0.0099,-0.0056,0.0832,0.084
2.987329,0.0081,0.0206,0.0569,0.061
3.002926,0.0322,0.0036,0.0473,0.057
3.00656,0.0295,0.0174,0.0976,0.103
3.01307,0.0455,0.0145,0.0377,0.061
3.027917,0.0516,0.0355,0.0784,0.1
3.034594,0.0594,0.0225,0.0807,0.103
3.046512,0.038,0.0095,0.0807,0.09
3.053395,0.0046,-0.0034,0.0758,0.076
3.065933,-0.0021,0.0032,0.0566,0.057
3.075115,-0.0226,-0.0116,0.0734,0.078
3.08628,-0.0374,0.0098,0.0853,0.094
3.109274,-0.0446,-0.0025,0.0949,0.105
3.110349,-0.0277,-0.0121,0.0231,0.038
3.113314,-0.0124,0.0022,0.0758,0.077
3.126719,0.0004,-0.0004,0.0806,0.081
3.133511,0.0105,0.0065,0.0471,0.049
3.14672,0.0178,0.0087,0.1189,0.121
3.153059,0.0468,-0.0177,0.0112,0.051
3.167275,0.0317,-0.0055,0.0758,0.082
3.173339,0.0066,0.0139,0.0111,0.019
3.18721,0.0105,0.0043,0.0853,0.086
3.194621,-0.0073,0.0138,0.0231,0.028
3.205925,-0.0054,-0.0127,0.0805,0.082
3.215285,-0.0131,-0.0149,0.0781,0.081
3.227439,0.0037,0.0067,0.0757,0.076
3.235326,-0.0059,0.002,0.0302,0.031
3.245527,-0.0057,0.0142,0.0326,0.036
3.253108,0.0013,0.0192,0.035,0.04
3.265734,0.011,0.002,0.0398,0.041
3.274287,0.0086,0.0046,0.0877,0.088
3.28601,0.0083,0.0091,0.047,0.049
3.294677,0.0105,-0.0006,0.047,0.048
3.310325,-0.0139,0.0089,0.0517,0.054
3.314752,-0.0163,0.0017,0.0541,0.057
3.326109,-0.0018,0.0137,0.0948,0.096
3.333848,-0.0089,0.021,0.0877,0.091
3.347537,-0.0015,-0.0059,0.0733,0.074
3.353139,0.0035,-0.0016,0.0518,0.052
3.365547,0.0083,-0.0062,0.0709,0.072
3.376854,-0.0084,0.0179,0.1116,0.113
3.387537,-0.0157,0.0103,0.0949,0.097
3.394819,-0.0301,0.001,0.0877,0.093
3.405879,-0.008,0.0008,0.0949,0.095
3.414134,-0.0051,0.0029,0.0853,0.086
3.425892,0.0189,0.0007,0.0518,0.055
3.433391,0.0047,-0.004,0.0183,0.019
3.446737,-0.0003,0.0202,0.0135,0.024
3.453035,-0.0121,0.0227,0.0183,0.032
3.466882,-0.036,-0.0113,0.0853,0.093
3.47378,-0.0281,0.0052,0.059,0.066
3.490002,-0.0247,-0.0046,0.0854,0.089
3.504361,0.0099,0.0051,0.0351,0.037
3.505566,0.0249,-0.0118,0.0327,0.043
3.513519,0.001,0.0124,0.0782,0.079
3.526833,0.0129,0.0221,0.095,0.098
3.533416,0.0058,0.0169,0.0351,0.039
3.54701,0.0222,-0.0219,0.1093,0.114
3.555251,0.0193,-0.0267,0.0303,0.045
3.5662,-0.0053,-0.0095,0.0064,0.013
3.573169,-0.0077,0.0098,0.1117,0.112
